piala asia piala aff bersyukur bangga indonesia	positive
side resmi fifa wasit buta map	neutral
adinda dimas miss bolaitupun backpass akuratbukan passing lawak lawak nonton dimensi	neutral
mainnya panik bos isi goal	negative
dipp ehhh awas bang disuruh qatar	negative
mainnya keren melebihi ekspektasi	positive
pertandingan cuy greget mahhh	positive
vizcarra main	neutral
setia netizen bacod	positive
mantap garuda nonton piala asia nonton piala dunia	positive
elkan meningkat	negative
greget sie	negative
sananta si bang cocok	positive
inget katakata luis milla pelatih menggaransikan juara berbohong	negative
bek coba main udah ky liga tarkaman seneng seri babak kegolan	neutral
asnawi ganti	negative
post sebelah komennya jelek jelek banget gilak tega tega ngomongnya	negative
fr perasaan drtdi bagus pemain keturunan	positive
lucu permainan indonesia match luccuuuu	positive
kaya gabener main bolanya menit diserang terusbosen nntonnya kalah mulu	negative
rudettt rudett	negative
taru tugas nitijen indonesai mencari menghilangkan instagram wasitnya	neutral
iyee paham ngab	negative
arhan cuman jdi pelengkap tim	neutral
iso maido	positive
offside	negative
bully pacar yaaaa	negative
asnawi main	negative
si bisakocakk	negative
alvaro irak suuga ngerti yablajar dlu sono	negative
ayo kebanyakan individu ayo kerja	negative
jancok buta sty posisi asnawi rapuh	negative
cosplay dandy	positive
semangaaaat garudaku	positive
sty	positive
makassar ewako	positive
smoga kebayar	neutral
striker gatel	negative
si kalahnya	negative
var kuprettttt offside koq	negative
main kyk sampah gtu prlu diapresiasi	negative
alhamdulillah peningkatan kmrn kalah skrng bersyukur mah msk piala asia udah alhamdulillah semangat indonesia argentina kalah diawal pas bawa pulang piala	positive
good game bro lets kasih keras	positive
mending jual monitor kesel ajg	negative
nr udah dinyatakan goal sahh cuy	negative
wasit nggak var nggak dipakai wasit curangi indonesia	negative
allahmdhan timnas kt menang mlm hr setrusnya amin	positive
rafael ganti	neutral
tolong wasitnya edukasi goal gajelas	negative
lawan vietnam japan wajib main habisan urusan menangkalah	negative
permainan timnas indonesia bagus dicaci maki netizen indonesia ampas doyan nyinyir perjuangan anak bangsanya mengagung agungkan sadil ramdani mengikuti skema taktik pelatih witan marklok jordi kambuaya dimas drajat dipake indonesia kehabisan pemain berkualitas selevel asia kalo menyalahkan pemain liga dipake salahkan pengurus liga indonesia pemilik klub suporter klub barbar mafia bola pemain liga	negative
terbukti struick kakean ngemut ball	positive
keren mainnya tinggal var dicek	neutral
kritik mhzz pantes bacotin ngebacotin komenan nyruh main	negative
plisss maenin bola disekitar gawang langsung buang trauma sosor irak	negative
offside mh jir	neutral
passing jordi timnas indonesia memanfaatkan sentuhan sprint kedepan	neutral
semangat garuda maluin segini keren babak	negative
wasit liga pinggir gawang	neutral
wasit jabingan	negative
info akun wasit	neutral
kayaknya offside onside kalo layar kaca sekilas offside var pakai taru onsideoffside	neutral
ayo garuda	positive
ngerti pergantian coach shin memasukkan witan mengganti asnawimenurut fatal soalnyaokelah asnawi kuat main mending gantinya sandy walshkarena witan masuk efek nyaapalagi dimas drajad main turun performa	negative
var berguna	positive
kasihan sandy dikit dikit anak mas grasak grusuk dimainkanout sty telek deh taiiii	negative
terburu buru	negative
menit	positive
witan astaggaaaaa kebanyakkan gaya	neutral
wals mainkan	neutral
maklok permainan jelek	negative
semangat garuda pertandingan berharap sandy kesempatan bermain	neutral
evaluasi coach bek kiri tolong ganti pemain bagus pattynama bek kanan pasang shandy walsh	neutral
offside cuk	neutral
nge kritik ngehujatgaada ngelarang ngekritik larangan ngehujat	negative
njs lo	neutral
sananta masukin ganti struik admin	neutral
contoh yakob sentuhan sentuhan eh habis anjlok mainnya	negative
f woyy pantekk	positive
pujensco top	positive
top	positive
coach online persilahkan	positive
level timnas semangat garuda	neutral
info wasitnya cok offside	neutral
coach sandy walsh dicadangin allah gini mainnya astaghfirullah	negative
fr pelatih pemain naturalisasi jordi rafael goblok dah	neutral
bol witan	positive
iqbal kritik sty kontrak seumurapapun korea pokok bestkorea korea korea korea	positive
admin pelatihmu mikir nyusun pemain sandy walsh dicadangkan dimasukkan bagus berduet dgn yakob sayuri kanan saran mainkan sandy shyne utk pertandingan hubner diganti sm klok kambuaya	neutral
pemain kaya witan udah timnasplease buang nih pemain mutu	negative
buyar wes permainan e	neutral
opsetttt	negative
semangat garuda	positive
aslii	positive
gooooookkk	positive
vidias betulll varr	positive
tiati mang diserang fangirll struick	neutral
sayang banget mlm ramadan sananta mainkan coach	positive
ngapain jelass	positive
maklum indonesia kalah pas main peluang hrsnya goal pemain memaksimalkan peluang pegang bola	negative
posisi nyerang bang onside offside paham sekilas emang offside gatau var	negative
ngehujat pemain udah berjuang semaksimal netizen kerjaan cuman hujat doang menang seneng ketawa ketiwi ngehujat nonton bola kick	negative
hujatanmumotivasikuu	positive
pulang indonesia lahh	positive
protes hbis pertandingan afc fifa laga udah cel var offside dilanjut	neutral
ganti pelatinya plis pemain sebagus sandy shayne camat lawan irak gila	neutral
ber ekspektasi kalah ngamuk ngamuk	negative
update skor admin takut dirujak netizen	negative
halahh bermuka	positive
wasit fans barca	negative
var cuman pasangan fungsi samasekali	negative
yok yok garuda ayo	neutral
arhan main jepang tibatiba timnas wkwkw	neutral
dihujat si sty tolol	negative
blunder parahh	negative
timnas tim termuda dg usia th diatas vietnam jepang jngn dibebani dg target tinggiapapun hasilnya support berkembang th	positive
driblang dribling	negative
arhan dicamattin ditimnas passing becus tenang grasak grusuk milih shayne	negative
coba duetin egi witan	neutral
coba suruh gantikan lbh jago	positive
ganti woooeee bocah cungkring nan ringkih nomer main koyok giatel iso sat set blaasss	negative
perbanyak shalawat ummat rasulullah saw indonesia	positive
ayollahh netizen budiman indonesia uda ajang terbesar asiaa masuk ekspetasi kirai lawannya timor leste okelah bisaa squad termuda piala asia lawan uda senior kedepan bicara asia ditambai pemain keturunan banyakjuga uda bermain paham bermain ajang kebanggaan tolong kritik membangun pas menang koar koar ajak argentina rematch kalo kalah serbu akun instagram norakkk	negative
ngerasa performa menurun pemain semangat juangnya ayo garuda bangkit semangat next match	positive
tolong jelasin goal irak offside	negative
var anj	neutral
tega liatnyaamending turu besok pagi kerja	negative
lihat noooh kebobolan noh dek sok tauu bacot	negative
rafael jelass uda ngerti lemes starting	negative
witan good game	positive
main bertahan nunggu bola kehabisan stamina	neutral
marck clok cuman ngebawa tim ngacak	negative
udah dihujat timnas berjuang males banget ngeliat komentar ngerendahin timnas jiwa nasionalisme anj	negative
aadin sante report akun wasitnya	neutral
sananta ngamuk	negative
nntn selin bikin nangis bikin seragam jantung blh berharap rada mustahil	negative
yall comeback gasinnnnnn	positive
nice try timnas	positive
amin indonesia menang cetak goal kebobolan	neutral
ngarep timnas cuy dukung	positive
var becus kmrn goal cina masuk anulir offside anggap offside giliran goal iraq offside goal kocak var tarkam	neutral
goal salah rafael si	negative
mending hps	neutral
premium	negative
haii wasit online gmna goal irak	neutral
menikmati rumput qatar hawanya pgn plesetan	positive
ndapatady alay bang	positive
kusumapurnama dukung	positive
yok yokk semangatt lagiiii bisaa yok ngimbangi	positive
kalah patut apresiasi komentatornya bahasa inggris berkali kali bilang match intensitas permainannya seru diakui kesalahan elementer	positive
kowah kowoh	negative
sananta murni mainkan	positive
jordi gantiiii please	negative
parah emg mending sananta	negative
ayo	negative
hubner gelandang kambuaya	neutral
asli offside asli dah	neutral
lagiiiii	negative
ofsed cokk jngn ngadi nagdi laa	neutral
var becus cok	neutral
hujat hujat kritik membangun main piala asia prestasi tersendiri ayo garuda terbang	positive
pelatih online nih	neutral
sang kreator yakub sayuri	neutral
marss pengen indonesia menang pemain bikin kesalahan hate comment semangat gimnaa menang gtu	positive
fightingggg	negative
bang abang nonton sport tv	neutral
bagaskara kayaknya bola umpan ny kenak sm jatuh	neutral
semangaaat kawan² dilarang membully pemain pelatih official mari dampingi support timnas	neutral
ka cek var	neutral
semangat timnas terbaik	positive
apalah sandy walsh mainkan mulu	negative
udah keliatan pas kualifikasi piala dunia rapuh bener sisi kanannya	negative
umpann yakob topp	negative
ayo jaga jari jemari kalo hujat berlawan arah babak k bagus puja jngn jdi bunglon dukung semangat	positive
gurl mbaknya nonton gregetan lihat struick main	negative
ankara sayuri	negative
syahrizon bnr si apresiasitapi kesel sma si struick loyo bener badannya penyakitan	negative
makassar kece permainan	positive
yacob sayuri bermain lepas bek indonesia blunder dikit kehilangan bola	neutral
rafael struick	neutral
mata pakai wasit	negative
offside var ajg	neutral
coba cek	neutral
takut bola berani fight miss komunikasi	negative
asnawi sandy	negative
percayalah kedepan tim menguasai asia	positive
garuda maju	positive
nzl ngeri banget mainnya	negative
main mabok kecubung bro	negative
sandy walsh kalo starter pindah liga korea	neutral
f weh binatang elu orang	negative
bro	positive
info instagram rame rame rt report	neutral
taeekk	positive
kakean batagor kw ndes syuk maenmu sumpah bosok banget sadar po rak jane wkwkwk jengkel guyu hahaahhaahsyuuuuu	negative
komennya hujatan mulu emg sempurna goal	negative
fb lambe turah neng komen	negative
ampun si taru bola sungkem suhu	negative
var kalo wasit berat sebelah	negative
bang habis piala asia teken kontrak	neutral
wkwkwk bacot paham bola ngerti pemain mending diem	negative
bangga sii hadir timnas turnamen piala asia	positive
asnawiklokkambuayawitan apasih	positive
kontribusi lolosin timnas afc	positive
njir var offside anj	neutral
ngehujat main kahh udah nonton gaush berisik	negative
asnawi kapten oleng	neutral
bubar buar	negative
lol ah umak	negative
serang wasitnya kontroversi goal ketua irak	neutral
kl opini kl diliat dr posisi offside emg posisi lari niat nyamber bola kena sundul	neutral
var cadangan doang	neutral
mexslik	positive
netizen rohingya	negative
bang	positive
rafael ganti sananta	neutral
bener	positive
fakta mah fakta ajagaada urusan sma fake	negative
gaada upaya ambil bola pemain iraknya penilaiannya onside	neutral
smpe skrg blom post ft admin indonesia	neutral
strujick gajelas ngentod	negative
indonesia mah bola muntah buru buru buang gocek pertahanan kandang musuh kali goal	negative
fak tehwkwk	positive
bener sandy wals masuk gantiin struick wkwkkwk	negative
id kasih tutor admin	neutral
bagoy klokk lord	positive
si pandangan mimin	neutral
ayokk pertandingan optimis menang semangat	positive
blakang rapat man man jalansaat lawan pegang bola garis serang pemain kuran cepat menutup gerakan lawan pemain santut serang cari aman bola pertahan semagat kompak	neutral
sandy wajib starter	neutral
ngerasa zolimi var	negative
gajelass bocah tengil gocek gocek trusssss blunder	negative
ngotot doang keeping dikit gedabrukanmalah nabrak terjungkal	negative
sdm piala aff piala asia mimpi masyarkat kritik halahhhh kei hiburan hiburan e bacoti dewe sdm gblk	neutral
f bjir rohingya	negative
latihan doang menang kwkwk	negative
uda offside pemain irag uda nyundul var	neutral
yogaa sananta cedera	neutral
sida ntah gimana	negative
pasang bek kocak	positive
pendukung karbitan komen tidur ae butuh bacotanmu	negative
ngop	negative
please ivar tarik yakob biarin kanan	neutral
cek par	neutral
nice	positive
asnawi mudah ketipu gerakan sederhana	negative
cok	positive
offside anjinkkkkkkk	negative
udah mah jdi beban negara beretika mas² banyak²in ngaca biar taru	negative
f netijen kayak gini bikin maju	negative
aaaaaaaaa kasiann aaaaaaaaa	positive
ayo serbu akun ptotes rame² disana	neutral
var kaya gtu gilaaa gilaaa astagfirullah	negative
kalah menang kudukung permainan ok kurangi blunder semangat garuda	negative
tolong asnawi pakai	neutral
ngapain si tukang makan mie masukkk	negative
fachrizal sok ngerti maenpandai engga	neutral
info instagram wasit ngabb	neutral
oke intinta imbang	neutral
rugikan indonesia	negative
iyaa cmn kesel lini nyaa cmn yakub menonjol	negative
coba ngerasain st tunggal bng	neutral
nagami banget cok asli buta map anjg	negative
ganti drajat	negative
semangat garuda	positive
misteri starter klub eropa menikmati permainan menit hahahah	neutral
sty tolol	negative
gamasuk line aneh	negative
ngerti kualitas blm level itubanyak evaluasiakan nilai daya juangnyadan berterima kasih daya juang semangat timnas gafud	positive
pecat pelatih timnas indonesia sin tae young ganti pelatih lainuji coba kalah ajang resmi piala asia hajar irak pelatih sin tae young warisan ketua sebelumx muhammad iriawan	neutral
kembalikan luis milla blum dpt permainan enak diliat pemain natrulisasi dikasi skrg	negative
must height ideals	positive
gacor pas debut mlempem pas piala asia	neutral
witan cocok timnas main lepas dapet bola lepas² kambuaya ego cocok taktik shin skrng asli	positive
nraini ehh datangg	negative
offside	negative
cari gelandang klok kambuaya istirahat timnas	neutral
buset sundul pergerakan	neutral
terlepas hasil percaya coach membangun tim	positive
main gantiin si	negative
fr bang jordi bagus club	positive
struick outt	negative
trlpas emang lino dulukan emang suka mainnya boskomentator bilang gimna dnger kanya rmang bagus proses golnya trlepas fokus prmainan bos	positive
jordi ganti kebanyakan blunder	negative
ayo gassss kang semangat²	positive
sty setuju ganti pelatih belanda	neutral
blunder sdh tua	negative
offside	negative
rafael underfoom	neutral
ayo	negative
dendy main	neutral
yok yok balas dendam minimal imbang pliez lawan kuwait yok nyerang bismillah	neutral
fungsi witan yakk	negative
tap top tap top emang gaboleh kritik bre anti kritik dunia politik namanya kritikus gaboleh kritik jadikan kritikan pemicu biar lembek kocak	negative
next sandy shyne kudu starter klok asnawi harapan	neutral
witan dendi sty salah panggil	neutral
setia bodoh banget sumpah ganti sm pemain bench	negative
join ayo	positive
struick	positive
info skor	neutral
yok	positive
ko disahin	negative
makassar sayuri bersaudara main gacorrr	positive
permainan babak josss semoga babak comeback menang amin allah	positive
var	neutral
istimeway sty cok miskin taktik dipertahanin bek versi maguire kiper oon berani kandang bola pasing bisanya bengong nunguin bolaa dipertahanin ancuur bikin malu	negative
struik cok gregetan udah capee keliatannya striker masukin dendy	negative
si realita ambil lisensi bang pelatih online bakat sayangkan bakat pelatih online	neutral
lmnfds var fair banget	positive
udah admin sni bkn rna capek aja ngoceh mari fokus mencri sunset yng mnjanjikan kepuasan mata hati isi kepala	positive
rapuh bat bgian asnawi	negative
coba lihat pemain nyerang sisi kanan jalan buntu sisi kiri kosong bola miss marsel struick next match serang lini kanan kebanyakan egois pemain lini	negative
fachrizal asnawi rafael	neutral
ganti si asnawi	neutral
taru gawang oleng kayak orang mabuk mending taruh sayap	negative
berpendapat lihat pertandingan indonesia vs iraq pemain geraknya bola diem cari ruang sngat berbeda vietnam vs jepang pemain timnas vietnam gerak faktor umur pengalaman alasan marselino gawang gabisa memanfaatkan peluang mohon buang jeda sblm terlambat biar proses lihat sty stuck pergantian pemain blunder pemilihan striker mnrt	negative
kalah lawan irak menang lawan vietnam seri lawan jepang	neutral
walsh wajib main	neutral
striker mandul bawa pulang negara asalnya	negative
keep strong	positive
nonton dimana bang	neutral
diem bego main bantu lihat buktinya ce	negative
lihat lawan vietnam starter arhan asnawi sandy pattynama ngerti	neutral
hujat orang berjuang negara sdm indonesia	negative
main ngantuk pegang bola bingung	negative
marcelino payah	negative
robot kuat kocak	positive
nyundul pemain iraq offside banget posisi	negative
please coach pattynama ramadhansn starting line match vs vietnam r dont play	neutral
keputusan wasit mental	negative
bismillah comeback	positive
sakit hati putuskan cinta indonesia kalah piala asia	negative
tutup komen teruss takut kenak mental	negative
nyata real ja passing tiab lapangan hancur	negative
mending witan false nine	neutral
makanyaapinginnya menang gapernah support ngehujatgmnaa smgtt support siapaa lagiii	positive
wasit dongo var cok	negative
keliatannya panik fokus blm tenangitu pandangan yaayo semangat timnas	negative
lihat tdi sisa sandy main gila sandy setenang jadiin cadangan	neutral
opo iku stuck kocak	negative
makassar sayuri	positive
asnawi ngapain	negative
kangen lord fachrudin el capitano sesungguhnya	neutral
masokiiii sananta	negative
beknya grasak grusuk kayak kebagian panggung	positive
klok witan dimas ricky masuk enak mainnya	positive
admin ko post ht	neutral
dibuang kagak pindah gaji nunggak	negative
offside	negative
lihat pas qualified piala dunia kemarin kemana bodi jatuh suruh ngefres sprin	neutral
rafael struick suruh istirahat mandi bobo	neutral
cok tetep bang hujat diwajarkan ngelunjak minimal kritik membangun hrsnya	negative
next time lawa vietnam line nadeo jordi husber riski rido banggot patinama wals asnawi arhan wahyu pras edo jamin menag lawan vietnam	neutral
fungsi sandy walsh pelapis asnawi	neutral
ayok netizen netizen mampirr rame nih	positive
setuju goal marsel gocek	neutral
pliss yokkalian kalah goal offsidebabak main timini ajang kehebatan individuyok kompak	neutral
wasit jembot	negative
wajar td emg egois nge golin	negative
terbaik ngehate main bola	positive
wasit kocak gilee offside malaj lol	negative
bener banget	positive
makassar kelaazzzzz	positive
bodo offside struick ngapain yaallah hem nangis liatnya	negative
timnas perlawanan woyyy	positive
salam babak pemain liga lokal masuk acak kadul tengahnya	neutral
var bulshit	positive
asnawiii kunciin cok wc qatar	neutral
pulang sty ngehargain pemain membela indonesia dicadanginpadahal sandy tulus bela timnas kalo tulus berjuang dinaturalisasi	positive
adiansyah sandy walsh bagus sayang telat	positive
live dimana	neutral
jy yoi asnawi titik lemah semenjak kualifikasi pildun gampang lewatin	negative
pliss coach dengerin kali	negative
emang faktanya ekkw	negative
selebgram	positive
namanya berkembang	positive
struick main grasak grusuk banget allah tenang lepas coba main santai press habis abisan main kalem	positive
pelatih berhak nambahin pemain butuh perawatancideratoh cma detikklo ofside gtw	neutral
aduh coach² sandy walsh make bocah grasak grusuk asnawi gerobak	neutral
yakob sayuri kelas banget dribel	positive
sandy walsh dimasukin yakob suruh wingbek aneh sty	negative
f duh bisanya pengungsi	negative
sanantaaa keluarinn sanantaaaa	positive
main ntar obok obok	negative
good job man	positive
komen pelatih nggk maksimalkan potensi pemain	negative
sananta dongg cadangan mulu anjirr	negative
kenyataan ganteng salah ketutupan real indonesia	negative
aadin tolong bang awam knapa dianggap offside	negative
taru witan kali pegang bola	neutral
sdm rendah	negative
real offside kocak var wasit	neutral
sdm rendah miris	negative
rafael stuck tarkam anj	neutral
dimas masuk menit main menit lari	neutral
stwan mental turun pas indonesia masukin goal	neutral
rbtv liatnya chrome	negative
king indonesia ngikut jepang kemaren sempet kalah lawan vietnam habis kombek	neutral
kalah hasil match ft sgr post post menang abaikan netizen menghujat bs ditutup kolom komen admin berani bangsa pemberani pengecut	negative
setia mending budi sudarsono bang	positive
emang post full time	negative
elkan ganti lh	neutral
makan asnawi lesu banget	negative
terimakasih coach sty engkau berhasil membawa timnas permainan menarik dimainkan pemuda hasilnya kemenangan proses sungguh bangga teruslah berproses garuda	positive
offside goal irak	neutral
hipotermia curang cek var perhatiin	neutral
ayo guyss hancurkan vietnam	negative
offside si serius dahh posisi masuk duluan rada curiga nihh wasit var thailand hmmm	negative
asli kesel liatnya emang kali bagus cuman kaleman dikit prasaan lawan garnacho udah bagus underperfom kaya gini bangke	negative
emang neti	positive
struick hebatnya hahahah	positive
batik malaysia	negative
goal offside co gunanya var	neutral
nraini	positive
sandy wals starting kaka	positive
nadeo pasang	positive
fr muka	negative
goal k irak kontroversial parah neh wasit	negative
tolong asnawi diganti sandy walsh bagusan mainkan asnawi	neutral
bagus permain sandy babak asnawi bagus kali bro	positive
blokkk	negative
muluk imbang deh	positive
kalah irak	negative
pleeeeaasseeeee	positive
goal irak sah wkw	negative
gar cek orang belom	negative
indonesia skill individunya detik langsung lepas bolanya	neutral
juru kunci	negative
kalah mulu	negative
main simple gocak gocek	negative
si rafael	positive
netizen indonesia menghujat	negative
klok masuk permainan hancur	negative
nur gapapa membalikan bang	neutral
lawak ngapain dimainin dah	negative
salute penyokong indonesia qatar dengar sorakan indonesia masyaallah terbaik disana salam tahniah malaysia	positive
benerr bngett offside pdahal	positive
cari instagram wasit	negative
wasit slh njir offside kabulammak babak prtma bagus banding babak njir	neutral
bener larinya kenceng ngejar bola kalo dpt bola dpn gawang kaya kebingungan suka banget kepung lawan	negative
semangat	positive
semangat garudaku	positive
semangat garuda sandy walsh dimainkan	positive
sabar msh babak msh kalah gag namanya pertandingan menang kalah kalo menang trs gag prnah kalah namanya cewek	negative
komentator australia suka bloon bang	positive
offside brani nanyain wasit konoha var blunder cek kyk	neutral
masuknya witan merusak pola permainan pemain males	negative
asnawi sandy sty	neutral
top komen wajib pin nih	neutral
asnawi cok kapten oleng	neutral
rafael asik	positive
shen tai yong pride	neutral
firaa	positive
ganti rafael main nga kehilangan bola mulu	neutral
offisiteee goal njirrr	negative
r bener ajeeee	positive
rafael struik	positive
habis kebobolan	negative
beban tim	negative
rafael seblakk km raspot mo padang masyar	neutral
alvaroo serang instagram wasitnya banggg	neutral
delay sihh main sempet error skor ehh beneran	negative
timnas butuh support oi hujatlagian babak	neutral
tolong asnawidirimu grasak grusuktenang dongg	negative
witan	positive
assalamualaikum instagram afc	neutral
bener ye wasit kena azab masuk gilingan semen sit	negative
babak optimis goal	neutral
tim butuh pemain ganas yakob sayuri irfan jaya fajar faturohman lilipaly ricky cawor pemain tipe bertahan main deni	neutral
kalah menang indonesia menghujat mendukung	negative
keren marselino top sayurii	positive
struick ganti wahhh rak masuk blas ujung tombak kyok ngunui ki opo	negative
ayo bisaa yokk	neutral
baggott ganteng banget	positive
babak masukkan sananta rafael	neutral
boleehtidak tdk mungkinn ewako	negative
bilang jordi koq gtu	negative
ea kalah caci mininal makan mie	negative
offside goal irak	neutral
bismillah gaspoool semangat adikku ganteng² semoga timnas kesehatan kekuatan keselamatan menang amin yra	positive
pemain timnas kalo pas bola pegang sturick pasrah ilang pegang bola nggak ngapain mendingan sananta	negative
gini bang kalo afc posting spam offside	negative
senangku sebentar doank	neutral
pemain indonesia suruh belajar passing nahan bola	neutral
bnerr	negative
udaa ajaaaa	positive
komentar sampah beradab pakek mata lihat jelasdia manusia ngotak dikit berusaha gosah bacot main tinggal nunggu hasil	negative
asisten wasit becus offside	negative
bang	positive
pulangkan witan klok	neutral
semoga berjaya indonesia	positive
pep guardiola jose mourinho puyeng latih indonesia	negative
fathh buru berak kali bang wkwkwk	negative
rafael berkembang	positive
sandy walsh shyne pattynama dimainin asnawi arhan heran	neutral
var gx	neutral
sty salah memilih pemain	negative
parahhh	negative
update score half time full time menang kalah dicurangi update story doang afc cup update postingan ujicoba update postingan	neutral
offside cokk second goal irak	neutral
muka	positive
serang wasit var	neutral
mati	negative
beda kelasya berusaha apapun hasilnya terima berjuang piala asia harap berharap pas lawan iraq kandang situ thom haye jay idzes banget ivar tandem justin cb	positive
var kacauuuuu	negative
asnawi diganti witan	negative
tolong banget mah yak main simpel babak fokus plis bisaaa bisaa	positive
yakob obat	positive
asnawi pliss	positive
nahh bener bray	positive
offside goal iraq	negative
sit offside lho sit	negative
heran lihat ngukur lapangan	negative
always juru kunci	neutral
berharap kalo mainnya kasian	negative
semangat kendor balas babak	negative
pemain overrated pengen show kebanyakan gocakgocek gajelas tal	negative
blunder mat mat	negative
mbok paham kemampuan e dwe cah njuk tolong support ra meng maido	neutral
rcti	negative
main tiki taka main main bola kaki kaki main main santai main lepas main pede indonesia	neutral
yok optimis peluang indonesia	positive
sundul bang	positive
marselino udah capek ngegolin lini pliss main aman klau ragu dibuang gocek	neutral
kak berkomentar negatif ttap dukung timnas	negative
pemain	positive
yaudah timnas keren mainnya rapi bener kesalahan golnya murni beruntung irak	positive
sananta hrsnya bw irfan jaya sayap obrak abrik	neutral
gar offside	negative
ngeri bacotan suporter ngerti bola kaya udah sekelas messi	negative
change pelatih	neutral
netizen mohon doanya ghibahannya	negative
ditunggu kemenangan	positive
kamii bangga lanjutkan bersinarr	positive
awkwkwk kocakk	positive
salah mnurut jordi baggot jordi blunder mulu baggot gabisa tackle lawan tackle gaakan goal	negative
wooiii kapten gunagak berani nekan wasit	negative
marcklok always played even though often lost ball especially passed ball wrong dimasdrajad even though sananta actively chases ball good control indonesia whatever result keep supporting watching end	positive
plis mas mas nomor istirahat babak	neutral
saran elkan dicadangkan diisi hubner posisi hubner diganti sandy	neutral
ref var	neutral
lini pr coach	neutral
ndapatady si caper berulah	negative
ketik google beinmacth	negative
syahne sandy inn	neutral
pakai vpn server belanda nonton channel asia cup	neutral
beneran indonesia mah main liga tarkam asia asia asia khusus negaranegara mental juara	positive
mmy	positive
need sananta	negative
fokus kasih keras	positive
sia sia nonton mending nonton liga	negative
suka dibawa bolanya main umpan cari ruang kosong ngelewatin efektif press panik semoga babak tenang biar passing permainan berkembang	negative
bobolan	negative
still many things lacking	positive
puas kinerja bagus malam pelajaran ditarik menjaga kedalaman lini pertahanan semoga bergabung lini motor serangan sayuri libas skor minimal mengejar defisit goal menahan seri perubahan susunan pemain strategi mengikuti game plan insya allah bismillah allahumma shalli alaa muhammad waa alaa ali sayyidina muhammad mari langitkan shalawat badar	positive
rill bang ngapaa	positive
rafael ngapain	negative
kelazzzz bang	positive
ayo bully emosian napa dukung kasih doa kuat tanding blm tntu becus	negative
bang suport indonesia	positive
asnawi uda digantigimana bosapa bosdiganti asnawi jebol	negative
offside gasi	neutral
kalah menang kudukung ayok timnas indonesia kalah kudukunng menang kusanjung ajang aff kalah viatnam jepang	negative
gila ivar hubner	positive
banyk ngocek	negative
makassar salah bawa orang	negative
bismillah menang vs vietnam	positive
sherlock bos	negative
neng neng emang fakta bapuk main gimana blunder passing masi salah salah wajar kalo kritik biar membangun si pemaen lembek	negative
berdoa berharap semoga sandy walsh pasang pas lawan vietnam semoga sty kesampingkan anak mas meraih kemenangan	positive
menghina visi permainan bingung bagus main bali united guling menang	positive
setiana ngegolin	positive
var rusakkkk	negative
konsisten kalahnya bagus wkwkwk	negative
pelatih online bermunculan	negative
goal indonesia jujur murni kesalahan back iraq doank posisi marselino pas banget nerima umpan goal banget kesalahan pemain iraq maju garis lapangan pas bola timnas main possession counter kayak lapangan kosong gawang lawan mainnya press banget pemain lawan mesti kecolongan bek sayap ayo coba main possession	negative
yaelah laga uji coba doang diseriusin sty sengaja ngalah biar taktiknya kebaca piala aff penyepong bintang iklan kopi	negative
iqbal kayaknya udah kodrat suka hate comment	positive
asnawi	negative
habis pikri sandy turunin mnit trakhir pas kebobolan turunin aneh bgtv	negative
bener ajaa half time rugii dongg	negative
rafael	positive
ayo sandy please	neutral
rafael struick gajelas banget emang anjeng banyakan gocek tai	negative
bikin blunder lini sbnerny ksihan diblakng	negative
terhitung offside bang bolanya jalan	negative
main main jepang vietnam	positive
capek	negative
real bang overrated shoot shoot oper	positive
sante akun wasitnya report	neutral
var cuman lihat replay vid sekilas doang lihat zoom hadehhhh	negative
ganti jordi anat	neutral
lmnfds wasit ngecek var	neutral
bilangin mainkam rafael struickgol gara gara diaga langsung buang depanndia lapangan cuman adu sprint doangg allahbudeg pemainnn	negative
cok greget bngt lihat	negative
goal offside	negative
pertahanan sisi kanan kiri dijaga hati crossing daerah berani shooting cetak goal yoojaehoon	neutral
marselino kebanyakan gocek banget kesempatan bola ketengah digocek	negative
inget kompetisi asia kompetisi kecamatan indonesia	neutral
yoo comeback	positive
klok ngukur lapangan	negative
kayak pinter	positive
asnawi gocek	negative
asnawi ambil bobol	negative
var offside pdahal menit	neutral
mainkan sandy wals lawan vietnam klok rkambuaya jngn masukan rusak permainan masuk	negative
peraturan skrg offsidenya diatas	neutral
adinda ngetik apasi ngerti sepak bola ngerti ganteng fc doang	negative
makassar sayangkn pas babk tarik keblakngpdahal keren skill sayuri	positive
asnawi ambil bokong tamengakhir kecoh lawan goal	negative
ayo semangatt garudaku	positive
pergantian pemaine ra masuk blas	negative
var	neutral
malaysia jordania klop nervous meren semangattt	positive
yakob dapet suplay bola malqh jenner asunawi bawak	neutral
marcelino wajan psti mateng gorengannya untung cetak goal	positive
lucu gmna performa bagus pujagiliran main lembek hujat lo gmna mending lo ajja main	positive
ofside wasit emang dirugiin	negative
sang juara terkalahkan sanggup bangkit pahitnya kekalahan keep strong indonesia	positive
goal penghujung bbk babak mentalnya bedabeda kalo pd timnas	neutral
taru bkn st murni pakai	neutral
ofsidee	negative
performance result indian national team failed team	negative
wasit liga cocok	positive
f haduh sdm etek etek	negative
struick struick struick blok	neutral
doanya kencengin biar menang	positive
rafael tengok kawan bujang egois wak	negative
kalah menang support	positive
rafael struick kunciin dikamar mandi	neutral
